Leslie Bega,nm0066664,Once Upon a Time... In Hollywood,2019,569358,7.6,tt7131622

Berenice Bejo,nm0067367,The Lost Prince,2020,884,5.3,tt8335482

Christine Belford,nm0067785,The Ladies Club,1986,217,5.6,tt0091370

Coby Bell,nm0068117,Ball Don't Lie,2008,249,4.5,tt0906727

Drake Bell,nm0068166,The Big Trip,2019,1006,5.1,tt7403614

Emma Bell,nm0068187,The Argument,2020,479,4.6,tt10307856

Jamie Bell,nm0068260,Monster Zone,2020,639,5.4,tt8524650

Kristen Bell,nm0068338,Frozen II,2019,141273,6.9,tt4520988

Tobin Bell,nm0068551,The Call,2020,1913,4.2,tt12971924

Vanessa Bell Calloway,nm0068599,Coming 2 America,2021,49700,5.3,tt6802400

Troian Bellisario,nm0069079,"Where'd You Go, Bernadette",2019,17874,6.5,tt2365580

Gina Bellman,nm0069109,Permanent Vacation,2007,167,3.4,tt0475431

Paul Ben-Victor,nm0070115,The Banker,2020,20824,7.3,tt6285944

Bea Benaderet,nm0070153,Tender Is the Night,1962,657,6,tt0056566

Dirk Benedict,nm0070767,Space Ninjas,2019,107,3.7,tt10613572

Rob Benedict,nm0070810,30 Miles from Nowhere,2018,1275,4.3,tt7316576

H. Jon Benjamin,nm0071304,Dean,2016,2340,6.3,tt3914332

Bruce Bennett,nm0071636,The Clones,1973,143,4.7,tt0071336

Cle Bennett,nm0071680,Lucky Day,2019,2258,5.1,tt7248248

Jeff Bennett,nm0071818,Scooby-Doo & Batman: The Brave and the Bold,2018,1698,6.6,tt7578566

Manu Bennett,nm0071847,Beta Test,2016,9700,5.5,tt4244162

Abraham Benrubi,nm0072344,The Call of the Wild,2020,40272,6.8,tt7504726

Amber Benson,nm0072435,The Nightmare Gallery,2019,451,3.4,tt6967644

Doug Benson,nm0072476,The LEGO Batman Movie,2017,132498,7.3,tt4116284

Jodi Benson,nm0072533,Ralph Breaks the Internet,2018,135057,7,tt5848272

Barbi Benton,nm0072902,Deathstalker,1983,4500,4.6,tt0087127

Mark Benton,nm0072949,Anna and the Apocalypse,2017,11033,6,tt6433880

Justin Berfield,nm0073678,Max Keeble's Big Move,2001,7570,5.4,tt0273799

Jaime Bergman,nm0074794,Screwball: The Ted Whitfield Story,2010,113,4.7,tt1262978

Xander Berkeley,nm0075359,The Dark and the Wicked,2020,9396,6.1,tt10229558

Jeannie Berlin,nm0075588,Cafe Society,2016,72112,6.6,tt4513674

Carlos Bernard,nm0076167,Angel Camouflaged,2010,102,5.4,tt1537302

Molly Bernard,nm0076331,Otherhood,2019,9572,6.1,tt4180560

Daniel Bernhardt,nm0076780,Nobody,2021,5764,7.7,tt7888964

Elizabeth Berrington,nm0077397,Yesterday,2019,118787,6.8,tt8079248

Michael Berryman,nm0077720,Shed of the Dead,2019,1518,4.9,tt3602422

Suzanne Bertish,nm0078136,The Wife,2017,35974,7.2,tt3750872

Laura Bertram,nm0078324,Random Acts of Romance,2012,103,6.2,tt2187055

Eve Best,nm0078925,Someone You Love,2014,968,6.4,tt2659512

James Best,nm0078940,Return of the Killer Shrews,2012,313,2.9,tt1832447

Paul Bettany,nm0079273,Uncle Frank,2020,14190,7.3,tt11327514

Yasiin Bey,nm0080049,Tour de France,2016,365,5.8,tt5189440

Sanjeev Bhaskar,nm0080276,Dragon Rider,2020,489,5.5,tt7080422

Ace Bhatti,nm0080372,Bohemian Rhapsody,2018,460901,8,tt1727824

Mayim Bialik,nm0080524,The Chicago 8,2011,201,5.9,tt1511476

Craig Bierko,nm0081572,FAIR MARKET VALUE,2019,125,5.7,tt4761100

Sean Biggerstaff,nm0081801,Super November,2018,103,6.3,tt7938790

Nicole Bilderback,nm0082169,2nd Chance for Christmas,2019,233,4.9,tt6899068

Paul Feig,nm0082450,Song of Back and Neck,2018,183,5.7,tt6150962

Barbara Billingsley,nm0082511,Leave It to Beaver,1997,3993,5.2,tt0119509

Jennifer Billingsley,nm0082515,Hollywood Man,1976,246,5.2,tt0074634

John Billingsley,nm0082517,Unbelievable!!!!!,2020,753,5.3,tt2180583

Peter Billingsley,nm0082526,Spider-Man: Far from Home,2019,336117,7.5,tt6320628

Brad Bird,nm0083348,Incredibles 2,2018,254859,7.6,tt3606756

Mary Birdsong,nm0083487,I Hate the Man in My Basement,2020,241,5.5,tt5174992

Jeremiah Birkett,nm0083586,Lucy in the Sky,2019,6079,4.8,tt4682804

Gil Birmingham,nm0083655,Saint Judy,2018,1135,6.3,tt5431284

Eva Birthistle,nm0083795,The Delinquent Season,2018,1338,6.3,tt6164762

Kelly Bishop,nm0084105,Friends with Kids,2011,41264,6.1,tt1720616

Josie Bissett,nm0084327,Battle for Incheon: Operation Chromite,2016,4939,6.2,tt4939066

Yannick Bisson,nm0084370,Anything for Jackson,2020,3551,6.4,tt12137964

Danielle Bisutti,nm0084426,Greenlight,2019,182,4.9,tt6798766

Bill Bixby,nm0084642,The Apple Dumpling Gang,1975,5175,6.5,tt0072653

Claudia Black,nm0085227,Strange Frame: Love & Sax,2012,1504,7.1,tt0969345

Jack Black,nm0085312,Jumanji: The Next Level,2019,194403,6.6,tt7975244

Lewis Black,nm0085400,The Last Laugh,2019,5112,5.6,tt7427356

Lucas Black,nm0085407,Furious 7,2015,362184,7.1,tt2820852

Paul Blackthorne,nm0085860,Daisy Winters,2017,232,6.3,tt3702088

Betsy Blair,nm0086198,Betrayed,1988,5625,6.3,tt0094731

Bre Blair,nm0086205,For the Love of Jessee,2020,183,5.6,tt7411120

Macon Blair,nm0086301,I Care a Lot,2020,81620,6.3,tt9893250

Amanda Blake,nm0086469,B.O.R.N.,1989,160,4,tt0094693

Geoffrey Blake,nm0086553,Midway,2019,68855,6.7,tt6924650

Robert Blake,nm0086706,Lost Highway,1997,132548,7.6,tt0116922

Susan Blakely,nm0086806,Displacement,2016,394,4.4,tt2712758

Claudie Blakley,nm0086865,The Kid Who Would Be King,2019,14811,6,tt6811018

Jolene Blalock,nm0086883,Sex Tape,2014,108128,5.1,tt1956620

Mari Blanchard,nm0087080,McLintock!,1963,13280,7.2,tt0057298

Tammy Blanchard,nm0087109,Rifkin's Festival,2020,1369,6,tt8593904

Alexis Bledel,nm0088127,Crypto,2019,3498,5.3,tt8563452

Tempestt Bledsoe,nm0088144,ParaNorman,2012,95140,7,tt1623288

Corbin Bleu,nm0088298,Walk. Ride. Rodeo.,2019,1984,6.4,tt5848416

Dan Blocker,nm0088779,Cockeyed Cowboys of Calico County,1970,416,6.3,tt0065560

Dirk Blocker,nm0088781,Mad City,1997,19273,6.3,tt0119592

Neill Blomkamp,nm0088955,District 9,2009,641742,7.9,tt1136608

Susan Blommaert,nm0088964,John Wick: Chapter 3 - Parabellum,2019,283026,7.4,tt6146586

Brian Bloom,nm0089141,The Phoenix Incident,2015,1544,5,tt4341532

Orlando Bloom,nm0089217,The Outpost,2019,21775,6.8,tt3833480

Verna Bloom,nm0089244,The Last Temptation of Christ,1988,53042,7.5,tt0095497

Lisa Blount,nm0089408,Randy and the Mob,2007,355,5.9,tt0466943

Marc Blucas,nm0089456,Looking Glass,2018,5874,4.6,tt6083648

Callum Blue,nm0089485,The Charnel House,2016,1154,4.4,tt4633662

Steve Blum,nm0089710,Mortal Kombat Legends: Scorpion's Revenge,2020,11365,7.4,tt9580138

Freddie Boath,nm0090222,The Mummy Returns,2001,302744,6.4,tt0209163

Michael Boatman,nm0090225,Second Act,2018,23188,5.8,tt2126357

Kim Bodnia,nm0091035,The Violin Player,2018,318,6.1,tt6387506

Eric Bogosian,nm0091899,Uncut Gems,2019,228307,7.4,tt5727208

Elizabeth Bogush,nm0091940,Cooties,2014,23392,5.7,tt2490326

Ian Bohen,nm0092026,Sicario: Day of the Soldado,2018,127788,7.1,tt5052474

James Bolam,nm0092639,Unconditional Love,2012,702,6.4,tt1967651

Sarah Bolger,nm0092961,A Good Woman Is Hard to Find,2019,3386,6.2,tt6624144

Uwe Boll,nm0093051,Rampage: President Down,2016,2821,4.8,tt4146622

Matt Bomer,nm0093589,The Boys in the Band,2020,12057,6.8,tt10199914

Samantha Bond,nm0094039,School's Out Forever,2021,475,5.3,tt10510280

Beulah Bondi,nm0094135,Tammy and the Doctor,1963,638,6.1,tt0057558

Eugenie Bondurant,nm0094163,Fear of Rain,2021,2445,5.8,tt10037014

De'aundre Bonds,nm0094170,Dope,2015,81160,7.2,tt3850214

Bong Joon Ho,nm0094435,Doomsday Book,2012,3201,5.9,tt2297164

Alessio Boni,nm0094526,Non sono un assassino,2019,391,5.5,tt8271188

Maria Bonnevie,nm0095013,Another Round,2020,55075,7.8,tt10288566

Hugh Bonneville,nm0095017,To Olivia,2021,547,6.6,tt7598106

Chaz Bono,nm0095106,3 from Hell,2019,12098,5.5,tt8134742

Brian Bonsall,nm0095176,Blank Check,1994,19210,5.3,tt0109287

Mark Boone Junior,nm0095478,Run with the Hunted,2019,620,5.2,tt6345894

Richard Boone,nm0095524,The Bushido Blade,1981,338,5.3,tt0078918

Mika Boorem,nm0095561,Minutes Past Midnight,2016,931,4.9,tt5861630

Connie Booth,nm0095665,Leon the Pig Farmer,1992,502,5.6,tt0104710

Kristin Booth,nm0095746,At First Light,2018,3228,5.5,tt5994166

Lindy Booth,nm0095751,The Creatress,2019,132,4.5,tt7203052

Alex Borstein,nm0097504,The Angry Birds Movie,2016,81306,6.3,tt1985949

Johnny Yong Bosch,nm0097765,A Whisker Away,2020,5833,6.7,tt11958344

Kate Bosworth,nm0098378,Wild Indian,2021,121,6.8,tt11433048

Sam Bottoms,nm0098734,Finishing the Game: The Search for a New Bruce Lee,2007,1734,6,tt0843850

Barbara Bouchet,nm0099054,Tolo Tolo,2020,2838,5.8,tt10413566

Elizabeth Bourgine,nm0099953,My Best Friend,2006,6261,6.7,tt0778784

JR Bourne,nm0100068,Hospitality,2018,261,4.8,tt6964844

Dennis Boutsikaris,nm0100381,Impossible Monsters,2019,1393,5.3,tt4328094

Raoul Bova,nm0100556,All Roads Lead to Rome,2015,5253,4.9,tt4119278

Andrea Bowen,nm0100792,Winter Wedding,2017,465,5.1,tt6364638

Julie Bowen,nm0100866,Hubie Halloween,2020,39958,5.2,tt10682266

Michael Bowen,nm0100889,A Soldier's Revenge,2020,437,3.7,tt9302994

Antoinette Bower,nm0100949,Club Paradise,1986,5889,5.2,tt0090856

Michael Bower,nm0100989,Dumbbells,2014,694,3.5,tt1978428

Tom Bower,nm0101005,El Camino: A Breaking Bad Movie,2019,189329,7.3,tt9243946

John Ross Bowie,nm0101152,Bad Therapy,2020,596,4.3,tt8488518

Grant Bowler,nm0101198,Guns Akimbo,2019,40548,6.3,tt6902676

Lauren Bowles,nm0101242,Broken Star,2018,482,4.4,tt4287234

Billy Boyd,nm0101710,Tell It to the Bees,2018,3612,6.2,tt7241926

Jenna Boyd,nm0101799,Complicity,2013,349,4.2,tt1891770

Pom Boyd,nm0101881,Rialto,2019,499,6.1,tt8818842

Lisa Boyle,nm0102288,Lucky Numbers,2000,9876,5,tt0219952

Lane Bradbury,nm0102902,You're Not Alone,2020,281,3.7,tt6332158

Jesse Bradford,nm0103038,California No,2018,170,4.2,tt5441464

David Bradley,nm0103195,Await Further Instructions,2018,7472,4.8,tt4971408

Orla Brady,nm0103699,Rose Plays Julie,2019,308,6.3,tt8917170

Scott Brady,nm0103722,Gremlins,1984,201457,7.3,tt0087363

Wayne Brady,nm0103750,Phineas and Ferb the Movie: Candace Against the Universe,2020,3094,7.2,tt1817232

Zach Braff,nm0103785,The Comeback Trail,2020,631,5.7,tt5420210

Alice Braga,nm0103797,Soul,2020,215191,8.1,tt2948372

Richard Brake,nm0104114,The Rhythm Section,2020,13458,5.3,tt7134096

Michael Brandon,nm0104787,The Time of Their Lives,2017,895,6,tt3415992

Creed Bratton,nm0105588,The Sisters Brothers,2018,56162,7,tt4971344

Andre Braugher,nm0105672,Emily & Tim,2015,271,6,tt3000308

Patrick Breen,nm0106755,The Assistant,2019,16999,6.3,tt9000224

Nicholas Brendon,nm0107183,The Nanny,2018,1013,4.1,tt6159268

Eileen Brennan,nm0107281,Miss Congeniality 2: Armed and Fabulous,2005,70256,5.1,tt0385307

Patricia Breslin,nm0107746,I Saw What You Did,1965,2601,6.3,tt0059297

Spencer Breslin,nm0107748,Some Kind of Hate,2015,2433,4.6,tt3698558

Jeremy Brett,nm0107950,Moll Flanders,1996,4026,6.5,tt0117071

Sally Bretton,nm0107988,Outlaw,2007,12212,5.7,tt0758771

Diane Brewster,nm0108270,The Young Philadelphians,1959,3309,7.4,tt0053462

Jordana Brewster,nm0108287,Hooking Up,2020,1453,5.5,tt9815998

Paget Brewster,nm0108295,The Witch Files,2018,851,4.5,tt4580550

Maia Brewton,nm0108315,Adventures in Babysitting,1987,38977,7,tt0092513

Beth Brickell,nm0108565,Death Game,1977,740,5.2,tt0075921

Sean Bridgers,nm0108703,Deathcember,2019,457,4.4,tt9301428

Jordan Bridges,nm0108758,Den of Thieves,2018,95618,7,tt1259528

Richard Bright,nm0109175,Day on Fire,2006,139,4.8,tt0814072

Morgan Brittany,nm0110115,Americanizing Shelley,2007,617,4.6,tt0485185

Connie Britton,nm0110168,Promising Young Woman,2020,61956,7.5,tt9620292

Nicolas Bro,nm0110334,Riders of Justice,2020,2917,8,tt11655202

Beth Broderick,nm0110803,Becoming,2020,939,4.7,tt2573372

Adam Brody,nm0111013,Promising Young Woman,2020,61956,7.5,tt9620292

Eleanor Bron,nm0111376,Hyde Park on Hudson,2012,11342,5.9,tt1477855

Jayne Brook,nm0111632,The Sweet Life,2016,1639,6.2,tt4838534

Kelly Brook,nm0111639,Santet,2018,249,3.8,tt8617648

Stanley Kamel,nm0112070,Inland Empire,2006,53969,6.9,tt0460829

Ben Browder,nm0112871,Hoax,2019,657,3.8,tt5580688

Neil Brown Jr.,nm0112932,City of Lies,2018,6908,6.4,tt2677722

Anita Brown,nm0113036,Fifty Shades Freed,2018,57036,4.5,tt4477536

Billy Brown,nm0113117,Working Man,2019,462,6.3,tt8391044

Brianna Brown,nm0113158,Fist Fight,2017,39950,5.6,tt3401882

Julie Brown,nm0113935,Christmas with the Andersons,2016,370,4.3,tt6026014

Max Brown,nm0114238,Downton Abbey,2019,41092,7.4,tt6398184

Peter Vack,nm0114430,PVT CHAT,2020,409,5.5,tt8110004

Rob Brown,nm0114532,Criminal Activities,2015,8436,5.8,tt3687310

Thomas Wilson Brown,nm0114787,Last Three Days,2020,382,3.6,tt6794504

W. Earl Brown,nm0114868,The Highwaymen,2019,77793,6.9,tt1860242

Kathie Browne,nm0115025,"Happy Mother's Day, Love George",1973,154,5.7,tt0070152

Chris Browning,nm0115152,Take Back,2021,120,3.6,tt11799110

Emily Browning,nm0115161,Golden Exits,2017,1987,5.8,tt5687814

Agnes Bruckner,nm0115671,The Murder of Nicole Brown Simpson,2019,1062,2.2,tt8415352

Amanda Brugel,nm0115760,Becky,2020,11900,5.8,tt10314450

Dylan Bruno,nm0116465,A Remarkable Life,2016,124,4.5,tt2172402

Zachery Ty Bryan,nm0117022,The Fast and the Furious: Tokyo Drift,2006,244978,6,tt0463985

Joy Bryant,nm0117146,About Last Night,2014,22870,6.1,tt1826590

Rob Brydon,nm0117339,The Trip to Greece,2020,3055,6.6,tt10482504

Larry Bryggman,nm0117365,Family Games,2018,140,4.1,tt2139869

Greg Bryk,nm0117374,My Spy,2020,23835,6.3,tt8242084

Hugh Keays-Byrne,nm0117412,Mad Max: Fury Road,2015,893476,8.1,tt1392190

Andrew Bryniarski,nm0117420,American Dresser,2018,327,5.3,tt3956336

Daniel Bruhl,nm0117709,My Zoe,2019,685,5.9,tt6290584

Dan Bucatinsky,nm0117857,Second Act,2018,23188,5.8,tt2126357

Edgar Buchanan,nm0118000,Benji,1974,4424,6.2,tt0071206

Ian Buchanan,nm0118011,Always,2015,283,7,tt3220890

A.J. Buckley,nm0118568,Sergio and Sergei,2017,388,6.6,tt6131208

James Buckley,nm0118617,Popstar: Never Stop Never Stopping,2016,55553,6.7,tt3960412

Robert Buckley,nm0118682,The Legend of Hell's Gate: An American Conspiracy,2011,690,4.3,tt1220217

Susan Buckner,nm0118761,Police Academy 6: City Under Siege,1989,28366,4.5,tt0098105

Joyce Bulifant,nm0119922,I Hate Kids,2019,1194,5.2,tt5969180

Brooke Bundy,nm0120401,Night Visitor,1989,559,4.7,tt0100254

Laura Bell Bundy,nm0120410,The F**k-It List,2020,4721,5.1,tt8145202

Robert Z'Dar,nm0120494,High on the Hog,2019,183,3.7,tt2386668

Cara Buono,nm0120648,Monsters and Men,2018,2003,5.9,tt7689906

Victor Buono,nm0120658,The Man with Bogart's Face,1980,510,6.4,tt0081110

Candace Cameron Bure,nm0121026,F.R.E.D.I.,2018,850,5,tt6146590

Gary Burghoff,nm0121400,Behind the Waterfall,1995,181,6.1,tt0112473

Richard Burgi,nm0121404,The 2nd,2020,4288,3.8,tt11697484

Danielle Burgio,nm0121413,Beyond the Sky,2018,2521,5.2,tt3665498

Robert John Burke,nm0121559,Being,2019,105,2.8,tt3877590

Billy Burke,nm0121605,Breaking In,2018,14511,5.5,tt7137846

Michelle Burke,nm0121806,2nd Chance for Christmas,2019,233,4.9,tt6899068

Tom Burke,nm0121895,Mank,2020,50094,7,tt10618286

Edward Burns,nm0122653,Man on a Ledge,2012,145551,6.6,tt1568338

George Burns,nm0122675,Radioland Murders,1994,3384,6.2,tt0110939

Heather Burns,nm0122688,Manchester by the Sea,2016,251054,7.8,tt4034228

Jere Burns,nm0122716,Incredibles 2,2018,254859,7.6,tt3606756

Ken Burns,nm0122741,Gettysburg,1993,26209,7.6,tt0107007

Steve Burns,nm0122886,Christmas on Mars,2008,740,5.4,tt0363240

Bill Burr,nm0122987,The King of Staten Island,2020,42901,7.1,tt9686708

Ty Burrell,nm0123092,Rough Night,2017,47784,5.2,tt4799050

Amanda Burton,nm0123511,Bronson,2008,121678,7.1,tt1172570

Kate Burton,nm0123632,Before/During/After,2020,253,4.9,tt6393674

Timothy Busfield,nm0124079,23 Blast,2014,1783,6.5,tt2304459

Sophia Bush,nm0124208,Incredibles 2,2018,254859,7.6,tt3606756

Jason Butler Harner,nm0124798,Blackhat,2015,52917,5.4,tt2717822

Brett Butler,nm0124843,Age Out,2018,683,6.1,tt5342090

Dan Butler,nm0124873,All My Life,2020,1564,6.2,tt8305852

Gerard Butler,nm0124930,Greenland,2020,73545,6.4,tt7737786

Merritt Butrick,nm0125190,Death Spa,1989,2116,5.2,tt0099384

Pat Buttram,nm0125426,A Goofy Movie,1995,46920,6.9,tt0113198

Norbert Leo Butz,nm0125475,Wonder Park,2019,10364,5.9,tt6428676

Dan Byrd,nm0126004,Sisters,2015,63217,6,tt1850457

Eugene Byrd,nm0126021,A Million Little Pieces,2018,2013,6.2,tt0427543

Michael Byrne,nm0126250,Intrigo: Samaria,2019,194,5.3,tt6341108

P.J. Byrne,nm0126260,Bombshell,2019,94404,6.8,tt6394270

Rose Byrne,nm0126284,Peter Rabbit 2,2021,138,6.7,tt8376234

Edd Byrnes,nm0126318,Troop Beverly Hills,1989,9490,5.8,tt0098519

Jessica Boehrs,nm0127080,One Way,2006,3136,6.2,tt0484382

Louis C.K.,nm0127373,"I Love You, Daddy",2017,3928,6.3,tt7264080

Eddie Cahill,nm0128655,The Narrows,2008,1483,6.2,tt1008010

Erin Cahill,nm0128657,Christmas on the Range,2019,344,6.2,tt10808294

Jonathan Cake,nm0129160,Krews,2010,226,5.9,tt1078583

Clare Calbraith,nm0129379,Anna,2013,21831,6.5,tt1715336

Paul Calderon,nm0129538,The Strike,2016,100,4.2,tt3326350

Chris Caldovino,nm0129651,Stealing Cars,2015,1100,5.8,tt3353060

Brandon Call,nm0130085,For the Boys,1991,5172,6.4,tt0101902

Eva LaRue,nm0130191,Orphan Horse,2018,415,6.3,tt7784788

K Callan,nm0130282,Knives Out,2019,476615,7.9,tt8946378

Bryan Callen,nm0130437,Think Like a Dog,2020,1180,5.1,tt5929654

Dayton Callie,nm0130502,City of Lies,2018,6908,6.4,tt2677722

James Callis,nm0130536,Break Even,2020,791,5.4,tt9707580

Mhairi Calvey,nm0130860,The Eastern Front,2020,232,3.2,tt8810394

Christian Camargo,nm0131235,She's Missing,2019,279,4.2,tt4192652

Dean Cameron,nm0131541,Nigerian Prince,2018,319,5.8,tt6851966

Kirk Cameron,nm0131647,Extraordinary,2017,228,3.5,tt5992114

Jaime Camil,nm0131781,My Boyfriend's Meds,2020,347,4.4,tt8976664

Bill Camp,nm0131966,Passing,2021,163,7.2,tt8893974

Colleen Camp,nm0131974,Spenser Confidential,2020,72796,6.2,tt8629748

Bruce Campbell,nm0132257,The Escort,2015,12089,6,tt3793788

Julia Campbell,nm0132610,Arcadia,2012,541,6.1,tt2056520

Larry Joe Campbell,nm0132660,Special Unit,2017,338,5.7,tt5539284

Luenell,nm0132685,Coming 2 America,2021,49700,5.3,tt6802400

Martin Campbell,nm0132709,Casino Royale,2006,586190,8,tt0381061

Nicholas Campbell,nm0132757,Books of Blood,2020,4771,5.6,tt11242218

Scott Michael Campbell,nm0132843,The Sweet Life,2016,1639,6.2,tt4838534

Tisha Campbell,nm0132896,Blindspotting,2018,27786,7.4,tt7242142

Maria Canals-Barrera,nm0133566,God's Not Dead 2,2016,11563,4.4,tt4824308

Guillaume Canet,nm0133899,La Belle Epoque,2019,11753,7.4,tt9172422

Bobby Cannavale,nm0134072,Tom and Jerry,2021,18880,5.2,tt1361336

Nick Cannon,nm0134244,Berserk,2019,221,3.8,tt6193470

Diana Canova,nm0134409,One True Thing,1998,11394,7,tt0120776

Peter Capaldi,nm0134922,The Personal History of David Copperfield,2019,14463,6.4,tt6439020

Lizzy Caplan,nm0135221,Extinction,2018,47601,5.8,tt3201640

Francis Capra,nm0135584,Veronica Mars,2014,50607,6.8,tt2771372

Freddy Rodriguez,nm0135585,Fort Bliss,2014,3063,6.4,tt2093995

Chase Masterson,nm0135895,Unbelievable!!!!!,2020,753,5.3,tt2180583

Leos Carax,nm0136021,Holy Motors,2012,42020,7.1,tt2076220

Lorne Cardinal,nm0136482,The Humanity Bureau,2017,7530,4.7,tt6143568

Manolo Cardona,nm0136572,Guerra de Likes,2021,289,5.1,tt11332500

Steve Carell,nm0136797,Irresistible,2020,12514,6.3,tt9076562

Clare Carey,nm0136922,Savannah Sunrise,2016,203,5.9,tt5591822

Michele Carey,nm0137004,The Stay Awake,1988,277,2.5,tt0183817

Timothy Carhart,nm0137114,Air Force One,1997,181565,6.5,tt0118571

Gia Carides,nm0137140,Penguin Bloom,2020,5424,6.8,tt6317656

Len Cariou,nm0137230,Bumblebee,2018,141931,6.8,tt4701182

George Carlin,nm0137506,Cars,2006,373371,7.1,tt0317219

Amy Carlson,nm0137856,Know Fear,2021,128,3.6,tt9191700

Joe Carnahan,nm0138620,El Chicano,2018,1142,5.4,tt7374952

Reeve Carney,nm0138840,Gemini,2017,4580,5.4,tt5795086

Rachael Carpani,nm0139257,The Way Back,2020,34394,6.7,tt8544498

James Carpinello,nm0139549,Midway,2019,68855,6.7,tt6924650

Charmian Carr,nm0139642,The Sound of Music,1965,209135,8,tt0059742

Ever Carradine,nm0139936,All My Life,2020,1564,6.2,tt8305852

Kevin Carroll,nm0140887,Velvet Buzzsaw,2019,55083,5.7,tt7043012

Pat Carroll,nm0140946,BFFs,2014,248,5.7,tt2375278

Dixie Carter,nm0141581,That Evening Sun,2009,2589,7.1,tt1114680

Erinn Hayes,nm0141613,Bill & Ted Face the Music,2020,31080,6.1,tt1086064

Finn Carter,nm0141617,Ghosts of Mississippi,1996,10188,6.7,tt0116410

Jim Carter,nm0141697,Downton Abbey,2019,41092,7.4,tt6398184

Joelle Carter,nm0141710,The Big Ugly,2020,1556,4.9,tt9441638

Sarah Carter,nm0141931,Pearl,2020,132,4.6,tt12325668

Gabrielle Carteris,nm0142000,Dimples,2008,377,3.7,tt0447927

Angela Cartwright,nm0142145,Lost in Space,1998,69655,5.2,tt0120738

Ryan Cartwright,nm0142206,Father Figures,2017,18517,5.5,tt1966359

Max Casella,nm0143295,The Rhythm Section,2020,13458,5.3,tt7134096

David Cassidy,nm0144180,Popstar,2005,2918,2.6,tt0426550

Elaine Cassidy,nm0144187,Strangeways Here We Come,2018,136,4.7,tt4299774

Jack Cassidy,nm0144197,The Private Files of J. Edgar Hoover,1977,653,6.1,tt0076567

Raquel Cassidy,nm0144237,Downton Abbey,2019,41092,7.4,tt6398184

Ted Cassidy,nm0144252,Goin' Coconuts,1978,225,4.2,tt0077620

Laetitia Casta,nm0144377,Beyond the Horizon,2019,159,6.7,tt5373766

Dan Castellaneta,nm0144657,Fantastic Four,2015,154075,4.3,tt1502712

Richard S. Castellano,nm0144710,Dear Mr. Wonderful,1982,223,4.4,tt0083804

Federico Castelluccio,nm0144843,5th Borough,2020,601,6.6,tt8241876

Christopher Castile,nm0144938,Beethoven's 2nd,1993,26009,4.9,tt0106375

Darlene Cates,nm0146055,What's Eating Gilbert Grape,1993,217402,7.8,tt0108550

Reg E. Cathey,nm0146146,Tyrel,2018,1142,5.3,tt6729000

Caroline Catz,nm0146414,In Fabric,2018,9174,6.2,tt7464188

Emma Caulfield Ford,nm0146536,Back in the Day,2014,1663,5.1,tt2246887

Rosie Cavaliero,nm0146803,In the Cloud,2018,319,3.8,tt7381444

Megan Cavanagh,nm0146903,Freelancers Anonymous,2018,194,5.3,tt7214028

Tom Cavanagh,nm0146915,Love & Debt,2019,201,5.2,tt3221910

Henry Cavill,nm0147147,Zack Snyder's Justice League,2021,242474,8.2,tt12361974
